animeID,name,title_english,type,source,producers,genre,studio,episodes,start_date,end_date,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,season,year
11617,High School DxD,High School DxD,TV,Light novel,Lantis,Harem,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,Lantis,Romance,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,Lantis,School,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,AT-X,Comedy,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,AT-X,Demons,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,AT-X,Ecchi,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,AT-X,Harem,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,AT-X,Romance,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,AT-X,School,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,PRA,Comedy,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,PRA,Demons,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,PRA,Ecchi,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,PRA,Harem,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,PRA,Romance,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,PRA,School,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,Showgate,Comedy,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,Showgate,Demons,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,Showgate,Ecchi,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,Showgate,Harem,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,Showgate,Romance,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,Showgate,School,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,Atelier Musa,Comedy,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,Atelier Musa,Demons,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,Atelier Musa,Ecchi,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,Atelier Musa,Harem,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,Atelier Musa,Romance,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,Atelier Musa,School,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,Fujimi Shobo,Comedy,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,Fujimi Shobo,Demons,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,Fujimi Shobo,Ecchi,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,Fujimi Shobo,Harem,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,Fujimi Shobo,Romance,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11617,High School DxD,High School DxD,TV,Light novel,Fujimi Shobo,School,TNK,12.0,2012-01-06,2012-03-02,24 min per ep,R+ - Mild Nudity,7.58,409490,1430,59,654148,13958,"High School DxD is known for its award winning English dub. At the Behind the Voice Actors Awards, Jamie Marchi won ""Best Female Lead Vocal Performance in an Anime Television Series/OVA"" in 2014. The series also won  ""Best Vocal Ensemble in an Anime Television Series/OVA"" in 2015 for season 2.",Winter 2012,Fridays at 11:00 (JST),Winter,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,Aniplex,Action,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,Aniplex,Adventure,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,Aniplex,Fantasy,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,Aniplex,Game,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,Aniplex,Romance,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,Genco,Action,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,Genco,Adventure,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,Genco,Fantasy,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,Genco,Game,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,Genco,Romance,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,DAX Production,Action,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,DAX Production,Adventure,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,DAX Production,Fantasy,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,DAX Production,Game,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,DAX Production,Romance,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,ASCII Media Works,Action,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,ASCII Media Works,Adventure,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,ASCII Media Works,Fantasy,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,ASCII Media Works,Game,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,ASCII Media Works,Romance,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,Bandai Namco Games,Action,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,Bandai Namco Games,Adventure,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,Bandai Namco Games,Fantasy,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,Bandai Namco Games,Game,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11757,Sword Art Online,Sword Art Online,TV,Light novel,Bandai Namco Games,Romance,A-1 Pictures,25.0,2012-07-08,2012-12-02,23 min per ep,PG-13 - Teens 13 or older,7.58,1007035,1440,3,1442099,53268,"Sword Art Online adapts the first 4 novels of Reki Kawahara's light novel series of the same name.
The first episode received an early screening at the Tokyo International Forum Hall C on June 24, 2012. The regular TV broadcast started July 8, 2012.",Summer 2012,Sundays at 00:00 (JST),Summer,2012
11759,Accel World,Accel World,TV,Light novel,Genco,Action,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
